,0,1
6334,249845_111520,genf/
6335,261685_112865,wallis/
6336,268890_117345,goesch/
6337,261715_112850,wallis/
6338,249740_111855,genf/
6339,271535_110020,ticino/
6340,249865_111525,genf/
6341,262275_112825,wallis/
6342,263080_112855,wallis/
6343,249895_111590,genf/
6344,262630_112830,wallis/
6345,271490_110020,ticino/
6346,263405_112635,wallis/
6347,263880_112820,wallis/
6348,263005_112850,wallis/
6349,249685_111930,genf/
6350,256815_126005,jura/
6351,264325_113045,wallis/
6352,268870_117305,goesch/
6353,263340_112705,wallis/
6354,249845_111800,genf/
6355,269050_117610,goesch/
6356,262880_112850,wallis/
6357,257285_125245,jura/
6358,257135_125390,jura/
6359,257270_125345,jura/
6360,268855_117240,goesch/
6361,263405_112615,wallis/
6362,257185_125370,jura/
6363,249710_112055,genf/
6364,249845_111585,genf/
6365,249550_111985,genf/
6366,261665_112855,wallis/
6367,249135_111760,genf/
6368,262815_112845,wallis/
6369,262610_112840,wallis/
6370,269160_117750,goesch/
6371,261590_112885,wallis/
6372,261775_112825,wallis/
6373,249145_111770,genf/
6374,269030_117565,goesch/
6375,269200_117865,goesch/
6376,268870_117370,goesch/
6377,263875_112835,wallis/
6378,271505_109875,ticino/
6379,271485_110920,ticino/
6380,262230_112845,wallis/
6381,249680_111920,genf/
6382,257280_125325,jura/
6383,256815_125970,jura/
6384,271555_110210,ticino/
6385,269345_117990,goesch/
6386,264150_112975,wallis/
6387,262090_112875,wallis/
6388,262280_112835,wallis/
6389,249365_111975,genf/
6390,269035_117585,goesch/
6391,268830_117025,goesch/
6392,262700_112830,wallis/
6393,271570_109945,ticino/
6394,271510_110385,ticino/
6395,257605_125185,jura/
6396,271470_109820,ticino/
6397,271535_110230,ticino/
6398,257310_125285,jura/
6399,271505_110070,ticino/
6400,249940_111535,genf/
6401,249865_111670,genf/
6402,249020_111625,genf/
6403,262355_112845,wallis/
6404,249175_111890,genf/
6405,257610_125180,jura/
6406,264060_112920,wallis/
6407,249820_111735,genf/
6408,256800_126085,jura/
6409,271540_110740,ticino/
6410,268860_117295,goesch/
6411,256915_125865,jura/
6412,249680_112005,genf/
6413,271495_110540,ticino/
6414,262860_112835,wallis/
6415,263355_112710,wallis/
6416,263665_112745,wallis/
6417,257195_125375,jura/
6418,271540_110155,ticino/
6419,257625_125155,jura/
6420,263085_112855,wallis/
6421,249650_111940,genf/
6422,269205_117890,goesch/
6423,249100_111690,genf/
6424,271550_110180,ticino/
6425,264200_112990,wallis/
6426,257130_125515,jura/
6427,249155_111790,genf/
6428,271580_109720,ticino/
6429,271490_110900,ticino/
6430,263580_112725,wallis/
6431,271535_110840,ticino/
6432,257330_125180,jura/
6433,257305_125290,jura/
6434,264095_112930,wallis/
6435,248890_111515,genf/
6436,249060_111635,genf/
6437,256985_125800,jura/
6438,268835_117225,goesch/
6439,248915_111510,genf/
6440,271475_110515,ticino/
6441,262660_112830,wallis/
6442,249685_111935,genf/
6443,249900_111515,genf/
6444,268900_117380,goesch/
6445,262115_112865,wallis/
6446,257390_125190,jura/
6447,249650_111960,genf/
6448,249070_111665,genf/
6449,269190_117770,goesch/
6450,269010_117540,goesch/
6451,257675_124885,jura/
6452,264080_112925,wallis/
6453,271485_110890,ticino/
6454,269170_117755,goesch/
6455,249885_111485,genf/
6456,249865_111545,genf/
6457,269225_117905,goesch/
6458,249875_111545,genf/
6459,264170_112970,wallis/
6460,257290_125340,jura/
6461,264325_113035,wallis/
6462,271540_110025,ticino/
6463,271535_110725,ticino/
6464,264110_112965,wallis/
6465,257290_125185,jura/
6466,262770_112820,wallis/
6467,264335_113010,wallis/
6468,249680_111995,genf/
6469,249775_111850,genf/
6470,271560_109995,ticino/
6471,268810_117010,goesch/
6472,249015_111595,genf/
6473,261825_112825,wallis/
6474,261965_112860,wallis/
6475,248880_111510,genf/
6476,257315_125255,jura/
6477,271530_110855,ticino/
6478,256970_125830,jura/
6479,268840_117245,goesch/
6480,248845_111510,genf/
6481,257055_125760,jura/
6482,249670_112015,genf/
6483,249670_111970,genf/
6484,257635_125125,jura/
6485,268845_117255,goesch/
6486,271525_109980,ticino/
6487,263110_112845,wallis/
6488,271570_109785,ticino/
6489,249150_111845,genf/
6490,256920_125895,jura/
6491,256925_125865,jura/
6492,256825_125970,jura/
6493,271485_110410,ticino/
6494,262765_112845,wallis/
6495,262905_112845,wallis/
6496,257615_125040,jura/
6497,264415_113110,wallis/
6498,264250_113005,wallis/
6499,268820_116975,goesch/
6500,249795_111825,genf/
6501,257605_124970,jura/
6502,249685_112025,genf/
6503,269070_117640,goesch/
6504,257055_125735,jura/
6505,264240_113005,wallis/
6506,262970_112860,wallis/
6507,249010_111530,genf/
6508,249850_111535,genf/
6509,262935_112860,wallis/
6510,269295_117965,goesch/
6511,268945_117440,goesch/
6512,271495_110025,ticino/
6513,248995_111525,genf/
6514,261680_112840,wallis/
6515,249470_111990,genf/
6516,256830_126010,jura/
6517,263815_112760,wallis/
6518,249400_111950,genf/
6519,249180_111910,genf/
6520,264265_113010,wallis/
6521,261795_112815,wallis/
6522,263140_112830,wallis/
6523,269060_117620,goesch/
6524,249040_111640,genf/
6525,263160_112815,wallis/
6526,263845_112810,wallis/
6527,256940_125830,jura/
6528,249920_111565,genf/
6529,271485_109825,ticino/
6530,271505_110905,ticino/
6531,262990_112850,wallis/
6532,257645_125130,jura/
6533,264070_112935,wallis/
6534,249415_111980,genf/
6535,269215_117865,goesch/
6536,271540_109955,ticino/
6537,263870_112810,wallis/
6538,271565_110670,ticino/
6539,271555_109730,ticino/
6540,271595_110330,ticino/
6541,263415_112610,wallis/
6542,262645_112825,wallis/
6543,262375_112840,wallis/
6544,268835_116980,goesch/
6545,271580_110355,ticino/
6546,271525_110005,ticino/
6547,269000_117525,goesch/
6548,263835_112775,wallis/
6549,249790_111835,genf/
6550,249860_111575,genf/
6551,257010_125780,jura/
6552,269225_117925,goesch/
6553,268805_117055,goesch/
6554,269025_117595,goesch/
6555,257545_125200,jura/
6556,262760_112835,wallis/
6557,249310_111945,genf/
6558,257675_124940,jura/
6559,271525_110110,ticino/
6560,269050_117595,goesch/
6561,262575_112850,wallis/
6562,257410_125195,jura/
6563,271555_110815,ticino/
6564,249110_111715,genf/
6565,249010_111570,genf/
6566,263735_112740,wallis/
6567,261580_112885,wallis/
6568,263520_112700,wallis/
6569,271475_110965,ticino/
6570,271585_110325,ticino/
6571,257295_125325,jura/
6572,261885_112835,wallis/
6573,257650_125120,jura/
6574,257350_125180,jura/
6575,249100_111740,genf/
6576,271565_109985,ticino/
6577,249450_111985,genf/
6578,256825_126025,jura/
6579,264230_112975,wallis/
6580,257500_125205,jura/
6581,271580_109930,ticino/
6582,262190_112840,wallis/
6583,269195_117870,goesch/
6584,271450_109820,ticino/
6585,271520_110005,ticino/
6586,263535_112715,wallis/
6587,264430_113145,wallis/
6588,249655_111985,genf/
6589,269290_117970,goesch/
6590,261765_112835,wallis/
6591,271520_110600,ticino/
6592,257615_124985,jura/
6593,269275_117945,goesch/
6594,264255_113005,wallis/
6595,262305_112820,wallis/
6596,262230_112840,wallis/
6597,264185_112975,wallis/
6598,262910_112845,wallis/
6599,271485_110040,ticino/
6600,249390_111955,genf/
6601,263425_112705,wallis/
6602,264370_113035,wallis/
6603,268900_117320,goesch/
6604,262510_112860,wallis/
6605,257330_125280,jura/
6606,268830_117210,goesch/
6607,268905_117370,goesch/
6608,261990_112845,wallis/
6609,249720_112045,genf/
6610,257125_125485,jura/
6611,249610_111960,genf/
6612,263085_112845,wallis/
6613,249195_111905,genf/
6614,249695_112020,genf/
6615,257080_125685,jura/
6616,271485_110470,ticino/
6617,269030_117580,goesch/
6618,271500_109915,ticino/
6619,249365_111950,genf/
6620,262795_112830,wallis/
6621,263810_112775,wallis/
6622,264425_113090,wallis/
6623,264305_112995,wallis/
6624,249860_111585,genf/
6625,249370_111960,genf/
6626,261695_112845,wallis/
6627,263800_112750,wallis/
6628,269215_117900,goesch/
6629,269040_117595,goesch/
6630,249695_112050,genf/
6631,257135_125410,jura/
6632,271585_109720,ticino/
6633,268880_117240,goesch/
6634,261730_112830,wallis/
6635,257240_125380,jura/
6636,262685_112830,wallis/
6637,249885_111540,genf/
6638,271570_109710,ticino/
6639,249925_111505,genf/
6640,257380_125180,jura/
6641,271575_109710,ticino/
6642,264340_113050,wallis/
6643,249385_111935,genf/
6644,249835_111785,genf/
6645,264310_113020,wallis/
6646,262015_112880,wallis/
6647,249070_111655,genf/
6648,264025_112900,wallis/
6649,268875_117390,goesch/
6650,264160_112965,wallis/
6651,249530_111985,genf/
6652,263405_112690,wallis/
6653,271515_110560,ticino/
6654,269240_117940,goesch/
6655,268875_117280,goesch/
6656,249555_111995,genf/
6657,249715_112050,genf/
6658,264060_112935,wallis/
6659,269315_117960,goesch/
6660,256760_126190,jura/
6661,257625_125065,jura/
6662,249890_111485,genf/
6663,257345_125200,jura/
6664,271530_109950,ticino/
6665,249900_111570,genf/
6666,256905_125900,jura/
6667,271535_110810,ticino/
6668,257595_125190,jura/
6669,271535_110365,ticino/
6670,249920_111485,genf/
6671,263475_112715,wallis/
6672,256870_125930,jura/
6673,249410_111955,genf/
6674,271585_110270,ticino/
6675,264135_112975,wallis/
6676,271505_110565,ticino/
6677,271515_110050,ticino/
6678,263455_112695,wallis/
6679,271550_110775,ticino/
6680,268870_117295,goesch/
6681,257025_125775,jura/
6682,249375_111930,genf/
6683,263080_112835,wallis/
6684,262860_112840,wallis/
6685,263435_112695,wallis/
6686,271450_109750,ticino/
6687,271520_110570,ticino/
6688,263920_112850,wallis/
6689,257615_125050,jura/
6690,268830_116880,goesch/
6691,264060_112930,wallis/
6692,264155_112985,wallis/
6693,268985_117480,goesch/
6694,262945_112840,wallis/
6695,271545_110640,ticino/
6696,271590_109885,ticino/
6697,263905_112825,wallis/
6698,264285_113000,wallis/
6699,262320_112840,wallis/
6700,271535_110000,ticino/
6701,261975_112865,wallis/
6702,257610_125025,jura/
6703,264385_113045,wallis/
6704,249865_111510,genf/
6705,268810_117055,goesch/
6706,268900_117355,goesch/
6707,257655_124930,jura/
6708,248870_111510,genf/
6709,271585_110355,ticino/
6710,271520_110370,ticino/
6711,263400_112675,wallis/
6712,271540_110650,ticino/
6713,263335_112730,wallis/
6714,264200_112995,wallis/
6715,263295_112740,wallis/
6716,257070_125730,jura/
6717,261690_112840,wallis/
6718,262740_112830,wallis/
6719,249040_111650,genf/
6720,271485_110520,ticino/
6721,257630_125045,jura/
6722,249770_111850,genf/
6723,271545_110155,ticino/
6724,256810_126080,jura/
6725,249135_111770,genf/
6726,268905_117430,goesch/
6727,249070_111680,genf/
6728,261940_112855,wallis/
6729,256850_125970,jura/
6730,262435_112865,wallis/
6731,262525_112850,wallis/
6732,271475_109845,ticino/
6733,249880_111565,genf/
6734,249790_111845,genf/
6735,271545_110750,ticino/
6736,268945_117455,goesch/
6737,261655_112875,wallis/
6738,263115_112845,wallis/
6739,257655_124940,jura/
6740,262590_112850,wallis/
6741,263490_112725,wallis/
6742,264105_112955,wallis/
6743,263060_112845,wallis/
6744,271540_110665,ticino/
6745,264400_113050,wallis/
6746,268915_117400,goesch/
6747,271460_109825,ticino/
6748,262965_112865,wallis/
6749,263305_112755,wallis/
6750,249210_111910,genf/
6751,264355_113050,wallis/
6752,262645_112835,wallis/
6753,271525_110150,ticino/
6754,257200_125380,jura/
6755,271505_110545,ticino/
6756,264445_113160,wallis/
6757,271545_110680,ticino/
6758,264165_112965,wallis/
6759,264270_113020,wallis/
6760,249340_111945,genf/
6761,264435_113155,wallis/
6762,261640_112880,wallis/
6763,257085_125695,jura/
6764,249230_111955,genf/
6765,249690_112045,genf/
6766,271570_110770,ticino/
6767,271495_110425,ticino/
6768,248835_111505,genf/
6769,249925_111515,genf/
6770,271535_110005,ticino/
6771,262140_112860,wallis/
6772,256920_125855,jura/
6773,271505_109890,ticino/
6774,268935_117395,goesch/
6775,271480_109860,ticino/
6776,271435_109770,ticino/
6777,261820_112830,wallis/
6778,271500_110880,ticino/
6779,268950_117465,goesch/
6780,249520_111975,genf/
6781,268850_117215,goesch/
6782,263485_112720,wallis/
6783,257320_125190,jura/
6784,262785_112830,wallis/
6785,269170_117735,goesch/
6786,268870_116925,goesch/
6787,268835_117245,goesch/
6788,264035_112900,wallis/
6789,271545_110145,ticino/
6790,263460_112705,wallis/
6791,249860_111515,genf/
6792,263395_112630,wallis/
6793,257250_125360,jura/
6794,263575_112735,wallis/
6795,256775_126170,jura/
6796,268830_116910,goesch/
6797,257125_125585,jura/
6798,271545_110360,ticino/
6799,268935_117420,goesch/
6800,263625_112730,wallis/
6801,257100_125660,jura/
6802,257290_125230,jura/
6803,271495_110440,ticino/
6804,263115_112835,wallis/
6805,257080_125690,jura/
6806,263685_112750,wallis/
6807,249495_112000,genf/
6808,257105_125600,jura/
6809,262150_112860,wallis/
6810,249715_112055,genf/
6811,271535_110855,ticino/
6812,263255_112790,wallis/
6813,261540_112905,wallis/
6814,249000_111535,genf/
6815,271480_110905,ticino/
6816,249415_111955,genf/
6817,261860_112840,wallis/
6818,268920_117430,goesch/
6819,268950_117445,goesch/
6820,263245_112790,wallis/
6821,257310_125190,jura/
6822,249020_111545,genf/
6823,249840_111530,genf/
6824,249705_112040,genf/
6825,257585_125200,jura/
6826,268990_117495,goesch/
6827,262510_112840,wallis/
6828,268885_117370,goesch/
6829,249915_111570,genf/
6830,249675_112015,genf/
6831,269215_117890,goesch/
6832,263865_112810,wallis/
6833,262725_112835,wallis/
6834,257300_125200,jura/
6835,263290_112755,wallis/
6836,249925_111500,genf/
6837,263540_112730,wallis/
6838,264075_112945,wallis/
6839,257100_125600,jura/
6840,271535_110705,ticino/
6841,256815_125980,jura/
6842,249805_111835,genf/
6843,271600_110340,ticino/
6844,269020_117585,goesch/
6845,271535_110195,ticino/
6846,256775_126180,jura/
6847,263400_112665,wallis/
6848,271540_110755,ticino/
6849,257630_124965,jura/
6850,262035_112870,wallis/
6851,263235_112780,wallis/
6852,263330_112705,wallis/
6853,271555_110225,ticino/
6854,271435_109780,ticino/
6855,271540_110120,ticino/
6856,263070_112835,wallis/
6857,268980_117545,goesch/
6858,261735_112845,wallis/
6859,263520_112715,wallis/
6860,264415_113100,wallis/
6861,257285_125235,jura/
6862,249890_111565,genf/
6863,264385_113060,wallis/
6864,263075_112855,wallis/
6865,263675_112740,wallis/
6866,249370_111935,genf/
6867,261935_112855,wallis/
6868,249730_111875,genf/
6869,264260_113005,wallis/
6870,256905_125880,jura/
6871,249820_111765,genf/
6872,263615_112735,wallis/
6873,262390_112840,wallis/
6874,262475_112850,wallis/
6875,268820_117035,goesch/
6876,257280_125350,jura/
6877,249065_111675,genf/
6878,263150_112830,wallis/
6879,257350_125175,jura/
6880,262220_112860,wallis/
6881,261760_112835,wallis/
6882,256755_126190,jura/
6883,261830_112820,wallis/
6884,271545_110760,ticino/
6885,271545_110685,ticino/
6886,249155_111860,genf/
6887,268835_117290,goesch/
6888,271570_109875,ticino/
6889,271520_109910,ticino/
6890,263765_112760,wallis/
6891,256830_125980,jura/
6892,263925_112840,wallis/
6893,262170_112860,wallis/
6894,268830_116900,goesch/
6895,257290_125190,jura/
6896,263390_112680,wallis/
6897,249800_111820,genf/
6898,261545_112905,wallis/
6899,263225_112810,wallis/
6900,257000_125780,jura/
6901,257210_125385,jura/
6902,256895_125895,jura/
6903,249320_111975,genf/
6904,257600_124980,jura/
6905,263875_112815,wallis/
6906,271490_110445,ticino/
6907,271515_109980,ticino/
6908,257260_125340,jura/
6909,261985_112875,wallis/
6910,249880_111675,genf/
6911,249930_111535,genf/
6912,262330_112840,wallis/
6913,249660_111965,genf/
6914,271520_109905,ticino/
6915,249880_111625,genf/
6916,261940_112860,wallis/
6917,249695_112035,genf/
6918,248825_111520,genf/
6919,249840_111535,genf/
6920,249840_111775,genf/
6921,271530_110605,ticino/
6922,271455_109850,ticino/
6923,257445_125195,jura/
6924,261580_112905,wallis/
6925,249915_111490,genf/
6926,249840_111785,genf/
6927,263580_112730,wallis/
6928,256970_125805,jura/
6929,257625_125165,jura/
6930,268820_117255,goesch/
6931,249335_111940,genf/
6932,264080_112945,wallis/
6933,249870_111460,genf/
6934,271510_110585,ticino/
6935,262495_112850,wallis/
6936,262580_112830,wallis/
6937,263645_112730,wallis/
6938,264075_112925,wallis/
6939,263565_112710,wallis/
6940,271530_110150,ticino/
6941,271520_110140,ticino/
6942,249490_111980,genf/
6943,257055_125780,jura/
6944,263205_112815,wallis/
6945,268850_117235,goesch/
6946,256870_125955,jura/
6947,264350_113025,wallis/
6948,269355_117995,goesch/
6949,256915_125870,jura/
6950,261765_112820,wallis/
6951,256960_125825,jura/
6952,249910_111500,genf/
6953,262705_112820,wallis/
6954,271475_109820,ticino/
6955,268810_116925,goesch/
6956,262180_112860,wallis/
6957,268870_117345,goesch/
6958,249915_111535,genf/
6959,261575_112910,wallis/
6960,248935_111515,genf/
6961,269245_117935,goesch/
6962,271475_110925,ticino/
6963,261595_112880,wallis/
6964,264110_112945,wallis/
6965,249840_111545,genf/
6966,257455_125190,jura/
6967,256995_125805,jura/
6968,249240_111945,genf/
6969,263530_112730,wallis/
6970,249445_111990,genf/
6971,271535_110025,ticino/
6972,271530_110840,ticino/
6973,271480_110920,ticino/
6974,263255_112770,wallis/
6975,263805_112760,wallis/
6976,257675_124915,jura/
6977,264090_112925,wallis/
6978,249235_111945,genf/
6979,249880_111475,genf/
6980,249035_111640,genf/
6981,257605_124975,jura/
6982,248995_111545,genf/
6983,269220_117915,goesch/
6984,248920_111520,genf/
6985,271575_109845,ticino/
6986,268860_116935,goesch/
6987,268795_116875,goesch/
6988,257130_125510,jura/
6989,263440_112695,wallis/
6990,264015_112885,wallis/
6991,264325_113020,wallis/
6992,256835_125975,jura/
6993,264435_113145,wallis/
6994,263165_112820,wallis/
6995,249115_111765,genf/
6996,249155_111880,genf/
6997,262395_112855,wallis/
6998,261965_112850,wallis/
6999,261930_112855,wallis/
7000,271525_109945,ticino/
7001,249700_111900,genf/
7002,256905_125905,jura/
7003,264235_112990,wallis/
7004,262175_112850,wallis/
7005,271550_110250,ticino/
7006,263480_112700,wallis/
7007,271515_110390,ticino/
7008,263625_112740,wallis/
7009,257105_125650,jura/
7010,269210_117860,goesch/
7011,268920_117410,goesch/
7012,262420_112850,wallis/
7013,249940_111510,genf/
7014,249665_111985,genf/
7015,264455_113170,wallis/
7016,257115_125580,jura/
7017,262455_112855,wallis/
7018,269200_117775,goesch/
7019,263135_112840,wallis/
7020,264250_112980,wallis/
7021,269205_117780,goesch/
7022,264335_113005,wallis/
7023,263075_112845,wallis/
7024,263395_112715,wallis/
7025,262365_112830,wallis/
7026,257635_124965,jura/
7027,262815_112850,wallis/
7028,263605_112730,wallis/
7029,249060_111670,genf/
7030,271580_109790,ticino/
7031,256820_126080,jura/
7032,262560_112835,wallis/
7033,249420_111970,genf/
7034,269175_117805,goesch/
7035,263405_112650,wallis/
7036,249835_111780,genf/
7037,257135_125530,jura/
7038,264035_112905,wallis/
7039,271500_110545,ticino/
7040,257645_125110,jura/
7041,271580_110330,ticino/
7042,257670_124935,jura/
7043,263500_112725,wallis/
7044,264155_112960,wallis/
7045,271480_109865,ticino/
7046,257580_125200,jura/
7047,249640_111960,genf/
7048,248810_111505,genf/
7049,256950_125820,jura/
7050,269090_117660,goesch/
7051,248855_111510,genf/
7052,263670_112735,wallis/
7053,271545_110225,ticino/
7054,257425_125175,jura/
7055,249160_111850,genf/
7056,249875_111620,genf/
7057,271585_109770,ticino/
7058,261735_112840,wallis/
7059,256930_125870,jura/
7060,263280_112760,wallis/
7061,249040_111615,genf/
7062,268975_117505,goesch/
7063,263360_112715,wallis/
7064,249745_111845,genf/
7065,249170_111830,genf/
7066,264435_113125,wallis/
7067,257290_125300,jura/
7068,257405_125190,jura/
7069,249010_111550,genf/
7070,249030_111585,genf/
7071,263960_112860,wallis/
7072,268855_117245,goesch/
7073,269005_117515,goesch/
7074,248980_111530,genf/
7075,256915_125875,jura/
7076,249845_111500,genf/
7077,262380_112835,wallis/
7078,262865_112830,wallis/
7079,268940_117435,goesch/
7080,262455_112850,wallis/
7081,248970_111530,genf/
7082,263210_112800,wallis/
7083,271575_110780,ticino/
7084,257090_125625,jura/
7085,249365_111960,genf/
7086,257240_125360,jura/
7087,249705_111925,genf/
7088,249285_111960,genf/
7089,268815_117215,goesch/
7090,263500_112715,wallis/
7091,264240_113000,wallis/
7092,249700_111925,genf/
7093,249765_111835,genf/
7094,269090_117630,goesch/
7095,261945_112860,wallis/
7096,271535_110215,ticino/
7097,249845_111570,genf/
7098,262250_112830,wallis/
7099,257175_125370,jura/
7100,263720_112750,wallis/
7101,249830_111740,genf/
7102,257620_124970,jura/
7103,249915_111540,genf/
7104,262830_112835,wallis/
7105,269285_117955,goesch/
7106,271575_109825,ticino/
7107,256780_126170,jura/
7108,268820_116990,goesch/
7109,271485_110900,ticino/
7110,271545_110730,ticino/
7111,262715_112830,wallis/
7112,263360_112705,wallis/
7113,271500_110045,ticino/
7114,261660_112865,wallis/
7115,271540_110010,ticino/
7116,263065_112860,wallis/
7117,263250_112770,wallis/
7118,249680_111940,genf/
7119,249470_111975,genf/
7120,268995_117495,goesch/
7121,262365_112825,wallis/
7122,269295_117960,goesch/
7123,271555_110350,ticino/
7124,257370_125180,jura/
7125,269180_117795,goesch/
7126,264450_113160,wallis/
7127,249670_111990,genf/
7128,271575_109945,ticino/
7129,249480_111985,genf/
7130,249735_111890,genf/
7131,269010_117535,goesch/
7132,271575_109905,ticino/
7133,257130_125470,jura/
7134,269225_117915,goesch/
7135,261820_112815,wallis/
7136,269020_117570,goesch/
7137,269160_117715,goesch/
7138,268830_116950,goesch/
7139,262195_112850,wallis/
7140,269250_117930,goesch/
7141,249325_111970,genf/
7142,257085_125670,jura/
7143,249865_111460,genf/
7144,249845_111515,genf/
7145,263540_112720,wallis/
7146,249065_111650,genf/
7147,271465_109835,ticino/
7148,249865_111470,genf/
7149,262520_112850,wallis/
7150,271580_109850,ticino/
7151,249825_111750,genf/
7152,269180_117755,goesch/
7153,257080_125655,jura/
7154,262110_112880,wallis/
7155,262995_112845,wallis/
7156,264010_112910,wallis/
7157,268930_117440,goesch/
7158,263850_112795,wallis/
7159,264340_113055,wallis/
7160,271560_110235,ticino/
7161,257615_124960,jura/
7162,256905_125915,jura/
7163,249075_111670,genf/
7164,269145_117720,goesch/
7165,271570_109930,ticino/
7166,249755_111835,genf/
7167,261910_112840,wallis/
7168,269155_117735,goesch/
7169,249095_111710,genf/
7170,271500_110905,ticino/
7171,263865_112825,wallis/
7172,269190_117825,goesch/
7173,271510_109910,ticino/
7174,249410_111945,genf/
7175,249825_111740,genf/
7176,269030_117575,goesch/
7177,271575_109755,ticino/
7178,262985_112845,wallis/
7179,264065_112920,wallis/
7180,268815_116865,goesch/
7181,264270_112980,wallis/
7182,269035_117560,goesch/
7183,257125_125575,jura/
7184,262920_112840,wallis/
7185,262560_112845,wallis/
7186,249030_111635,genf/
7187,249080_111670,genf/
7188,271575_109935,ticino/
7189,261795_112825,wallis/
7190,271575_109850,ticino/
7191,271500_110430,ticino/
7192,249835_111800,genf/
7193,271610_110290,ticino/
7194,271460_109790,ticino/
7195,261645_112870,wallis/
7196,257540_125195,jura/
7197,264300_113015,wallis/
7198,271500_110900,ticino/
7199,264095_112940,wallis/
7200,257370_125185,jura/
7201,269120_117675,goesch/
7202,271460_110950,ticino/
7203,263785_112750,wallis/
7204,262980_112855,wallis/
7205,268820_117235,goesch/
7206,271530_109925,ticino/
7207,268960_117445,goesch/
7208,264300_112985,wallis/
7209,263245_112780,wallis/
7210,249455_111985,genf/
7211,256815_126085,jura/
7212,249115_111750,genf/
7213,257590_125020,jura/
7214,257110_125590,jura/
7215,269200_117880,goesch/
7216,268970_117455,goesch/
7217,249095_111685,genf/
7218,261655_112850,wallis/
7219,249150_111835,genf/
7220,263290_112740,wallis/
7221,257135_125415,jura/
7222,264180_113000,wallis/
7223,249815_111730,genf/
7224,268960_117485,goesch/
7225,257080_125735,jura/
7226,271495_110505,ticino/
7227,249925_111520,genf/
7228,262655_112830,wallis/
7229,257120_125495,jura/
7230,263950_112845,wallis/
7231,249340_111955,genf/
7232,249645_111965,genf/
7233,257130_125420,jura/
7234,257610_125010,jura/
7235,271515_110010,ticino/
7236,271535_110645,ticino/
7237,264295_112995,wallis/
7238,257400_125195,jura/
7239,262465_112855,wallis/
7240,263035_112850,wallis/
7241,263290_112750,wallis/
7242,249915_111585,genf/
7243,271540_110035,ticino/
7244,264285_113025,wallis/
7245,262050_112875,wallis/
7246,271510_110880,ticino/
7247,257625_124975,jura/
7248,257100_125610,jura/
7249,271545_110235,ticino/
7250,268900_117410,goesch/
7251,264445_113155,wallis/
7252,264440_113165,wallis/
7253,264375_113055,wallis/
7254,257600_125200,jura/
7255,271440_109765,ticino/
7256,271590_109825,ticino/
7257,257590_125190,jura/
7258,261685_112855,wallis/
7259,249655_111980,genf/
7260,264110_112960,wallis/
7261,249635_111950,genf/
7262,268890_117415,goesch/
7263,249890_111645,genf/
7264,249895_111445,genf/
7265,264395_113060,wallis/
7266,271595_109830,ticino/
7267,271590_110315,ticino/
7268,263740_112755,wallis/
7269,257295_125205,jura/
7270,271560_110800,ticino/
7271,257495_125195,jura/
7272,269080_117640,goesch/
7273,271495_110445,ticino/
7274,271560_110240,ticino/
7275,249885_111625,genf/
7276,249900_111500,genf/
7277,263645_112725,wallis/
7278,257070_125680,jura/
7279,263700_112745,wallis/
7280,262835_112825,wallis/
7281,271495_110525,ticino/
7282,264400_113080,wallis/
7283,249685_112015,genf/
7284,271585_110345,ticino/
7285,261825_112820,wallis/
7286,269035_117570,goesch/
7287,263315_112750,wallis/
7288,261890_112830,wallis/
7289,249710_111895,genf/
7290,268805_117060,goesch/
7291,271510_110570,ticino/
7292,249405_111950,genf/
7293,269205_117905,goesch/
7294,249060_111655,genf/
7295,249870_111610,genf/
7296,249355_111935,genf/
7297,263030_112860,wallis/
7298,249860_111645,genf/
7299,261550_112905,wallis/
7300,271490_110885,ticino/
7301,263555_112710,wallis/
7302,262510_112855,wallis/
7303,248810_111495,genf/
7304,257305_125245,jura/
7305,249770_111845,genf/
7306,268795_116850,goesch/
7307,268875_117295,goesch/
7308,269080_117645,goesch/
7309,257625_125145,jura/
7310,271525_109975,ticino/
7311,257475_125200,jura/
7312,268870_117355,goesch/
7313,248940_111505,genf/
7314,271525_109960,ticino/
7315,268915_117380,goesch/
7316,271495_109880,ticino/
7317,262090_112870,wallis/
7318,268820_116895,goesch/
7319,262055_112865,wallis/
7320,262570_112830,wallis/
7321,263420_112695,wallis/
7322,261950_112865,wallis/
7323,249875_111615,genf/
7324,257540_125205,jura/
7325,249015_111540,genf/
7326,262365_112840,wallis/
7327,271535_110835,ticino/
7328,257630_124955,jura/
7329,268940_117420,goesch/
7330,263770_112740,wallis/
7331,261705_112850,wallis/
7332,261975_112845,wallis/
7333,257270_125335,jura/
7334,249185_111890,genf/
7335,264295_112990,wallis/
7336,271525_110860,ticino/
7337,269020_117575,goesch/
7338,263010_112855,wallis/
7339,262785_112835,wallis/
7340,269195_117845,goesch/
7341,249890_111660,genf/
7342,262460_112870,wallis/
7343,249640_111955,genf/
7344,261610_112890,wallis/
7345,271565_109725,ticino/
7346,262820_112850,wallis/
7347,268895_117355,goesch/
7348,263630_112720,wallis/
7349,264335_113045,wallis/
7350,249885_111445,genf/
7351,264260_113000,wallis/
7352,249170_111875,genf/
7353,262600_112830,wallis/
7354,249380_111975,genf/
7355,257045_125790,jura/
7356,257240_125355,jura/
7357,264155_112980,wallis/
7358,257315_125275,jura/
7359,268865_117335,goesch/
7360,257610_125040,jura/
